rho,mu_p,char_height_px,font_name,text,phase_x,phase_y,noise_repeat,qe_total,aperture_width_px,mtf_nyquist,aperture_f50_cpp,ocr_text,cer,char_acc,preview_relpath
1.0,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,0,0.85,16.0,0.63662,0.603355,CBAGJWPDSYXTRNZLSPESHSUB7SKEVMGZ,0.30303,0.69697,point_previews/task000195_mu000032_rho100_n0.png
1.0,32,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,1,0.85,16.0,0.63662,0.603355,CBAGJWPD6YXTRNZLZ9E3HSUB7SKPVMQZ,0.181818,0.818182,point_previews/task000195_mu000032_rho100_n1.png
0.1,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,0,0.085,5.059644,0.959381,1.907975,ERAGHYRDAYRTURRZEGSECUSHRTSKEMMGS,0.666667,0.333333,point_previews/task000196_mu000045_rho010_n0.png
0.1,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,1,0.085,5.059644,0.959381,1.907975,CEASPAPDAYSTBRNZERSUS2SKET,0.606061,0.393939,point_previews/task000196_mu000045_rho010_n1.png
0.2,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,0,0.17,7.155418,0.919759,1.349142,PBAGTWPDETKTARNZEZSESHSURTSKRYMA,0.515152,0.484848,point_previews/task000196_mu000045_rho020_n0.png
0.2,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,1,0.17,7.155418,0.919759,1.349142,CEAGJWRDENRTRNZESSESHSUSTSREUMAS,0.545455,0.454545,point_previews/task000196_mu000045_rho020_n1.png
0.3,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,0,0.255,8.763561,0.881116,1.10157,,1.0,0.0,point_previews/task000196_mu000045_rho030_n0.png
0.3,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,1,0.255,8.763561,0.881116,1.10157,CBAGJWPDSYXTHRNZLAVESHSUBTSKEVMG2,0.30303,0.69697,point_previews/task000196_mu000045_rho030_n1.png
0.4,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,0,0.34,10.119289,0.843436,0.953987,CBAGJWPD6YXT0RNZLAPESHSUBTSKFVMG2,0.212121,0.787879,point_previews/task000196_mu000045_rho040_n0.png
0.4,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,1,0.34,10.119289,0.843436,0.953987,,1.0,0.0,point_previews/task000196_mu000045_rho040_n1.png
0.5,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,0,0.425,11.313708,0.8067,0.853272,CBAGJWPDS6YXTRNZLLESHSUB7SKFVMG2,0.242424,0.757576,point_previews/task000196_mu000045_rho050_n0.png
0.5,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,1,0.425,11.313708,0.8067,0.853272,,1.0,0.0,point_previews/task000196_mu000045_rho050_n1.png
0.6,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,0,0.51,12.393547,0.770893,0.778927,CBAGJWPDSYXT0RNZL49ESHSUSTSKEVMA2,0.212121,0.787879,point_previews/task000196_mu000045_rho060_n0.png
0.6,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,1,0.51,12.393547,0.770893,0.778927,CBAGJWPD6YXTGRNZESSESHSUBTSKEYMG2,0.333333,0.666667,point_previews/task000196_mu000045_rho060_n1.png
0.7,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,0,0.595,13.38656,0.735998,0.721147,CBAGJWPD6YXTURNZLASESHSUBTSKFVMG2,0.242424,0.757576,point_previews/task000196_mu000045_rho070_n0.png
0.7,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,1,0.595,13.38656,0.735998,0.721147,CBAGJWPD6YXT0RNZL49E3HSUB7SKFYMG2,0.121212,0.878788,point_previews/task000196_mu000045_rho070_n1.png
0.8,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,0,0.68,14.310835,0.701998,0.674571,CBAGJWPD6YXTURNZL49ESHSUBTSKEVMG2,0.212121,0.787879,point_previews/task000196_mu000045_rho080_n0.png
0.8,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,1,0.68,14.310835,0.701998,0.674571,CBAGJWPDSYXTGRNZL49ESHSUB7SKFYMA2,0.212121,0.787879,point_previews/task000196_mu000045_rho080_n1.png
0.9,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,0,0.765,15.178933,0.668877,0.635992,CBAGJWPDSYXTURNZL4SESHSUBTSKEVMQ2,0.242424,0.757576,point_previews/task000196_mu000045_rho090_n0.png
0.9,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,1,0.765,15.178933,0.668877,0.635992,CBAGJWPD6YXTRNZL4SESHSUETSKFVMG2,0.212121,0.787879,point_previews/task000196_mu000045_rho090_n1.png
1.0,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,0,0.85,16.0,0.63662,0.603355,CSAGJWPD6YXTRNZL49ESHSUBTSKFVMG2,0.212121,0.787879,point_previews/task000196_mu000045_rho100_n0.png
1.0,45,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,1,0.85,16.0,0.63662,0.603355,C8AGJWPDSYXTRNZLASESHSUBTSKFVMG2,0.30303,0.69697,point_previews/task000196_mu000045_rho100_n1.png
0.1,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,0,0.085,5.059644,0.959381,1.907975,UESAGSWPRRYRTERNZERSESHSURRSKEGHGR,0.606061,0.393939,point_previews/task000197_mu000064_rho010_n0.png
0.1,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,1,0.085,5.059644,0.959381,1.907975,2CBAGANETBPNTURZLZRESHSURTSKEYR,0.636364,0.363636,point_previews/task000197_mu000064_rho010_n1.png
0.2,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,0,0.17,7.155418,0.919759,1.349142,SCBAGUWPBBYXTURNZES9EFHSUSTSKEVMG2,0.393939,0.606061,point_previews/task000197_mu000064_rho020_n0.png
0.2,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,1,0.17,7.155418,0.919759,1.349142,CBAGJWPDEYXTURNZLEPSEQHSUBPSKEVMD2,0.333333,0.666667,point_previews/task000197_mu000064_rho020_n1.png
0.3,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,0,0.255,8.763561,0.881116,1.10157,,1.0,0.0,point_previews/task000197_mu000064_rho030_n0.png
0.3,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,1,0.255,8.763561,0.881116,1.10157,,1.0,0.0,point_previews/task000197_mu000064_rho030_n1.png
0.4,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,0,0.34,10.119289,0.843436,0.953987,CBAGJWPDSYXTURNZESPESHSUB7SKFVMGZ,0.30303,0.69697,point_previews/task000197_mu000064_rho040_n0.png
0.4,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,1,0.34,10.119289,0.843436,0.953987,CBAGJWPD6YXT0RNZEAESHSUBTSKEVMQ2,0.242424,0.757576,point_previews/task000197_mu000064_rho040_n1.png
0.5,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,0,0.425,11.313708,0.8067,0.853272,CBAGJWPD6YXTURNZL4QESHSUSTSKFYM2,0.242424,0.757576,point_previews/task000197_mu000064_rho050_n0.png
0.5,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,1,0.425,11.313708,0.8067,0.853272,CBAGJWPD6YXTURNZL49E3HSUBTSKFVMG2,0.151515,0.848485,point_previews/task000197_mu000064_rho050_n1.png
0.6,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,0,0.51,12.393547,0.770893,0.778927,CBAGJWPD6YXTURNZL49E3HSUS75SKFVMQ2,0.090909,0.909091,point_previews/task000197_mu000064_rho060_n0.png
0.6,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,1,0.51,12.393547,0.770893,0.778927,CBAGJWPDSYXTRNZLASESHSURTSKFVM2,0.272727,0.727273,point_previews/task000197_mu000064_rho060_n1.png
0.7,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,0,0.595,13.38656,0.735998,0.721147,CBAGJWPD6YXTURNZLAPESHSUB7SKFVMG2,0.212121,0.787879,point_previews/task000197_mu000064_rho070_n0.png
0.7,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,1,0.595,13.38656,0.735998,0.721147,CBAGJWPD6YXTRNZL4SESHSUBTSKFVMG2,0.212121,0.787879,point_previews/task000197_mu000064_rho070_n1.png
0.8,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,0,0.68,14.310835,0.701998,0.674571,CBAGJWPDSYXT0RNZL49ESHSUB7SKFYMG2,0.181818,0.818182,point_previews/task000197_mu000064_rho080_n0.png
0.8,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,1,0.68,14.310835,0.701998,0.674571,CBAGJWPD6YXTURNZL49E3HSU87SKEVMG2,0.121212,0.878788,point_previews/task000197_mu000064_rho080_n1.png
0.9,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,0,0.765,15.178933,0.668877,0.635992,CBAGJWPDSYXTCRNZL49E3HSUS7SKFVMG2,0.151515,0.848485,point_previews/task000197_mu000064_rho090_n0.png
0.9,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,1,0.765,15.178933,0.668877,0.635992,CBEAGJWPD6YXTURNZL49YESHSUBTSKFVMG2,0.242424,0.757576,point_previews/task000197_mu000064_rho090_n1.png
1.0,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,0,0.85,16.0,0.63662,0.603355,CBAGJWPDEYXTURNZLA4SESHSUSTSKFVMQ2,0.242424,0.757576,point_previews/task000197_mu000064_rho100_n0.png
1.0,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,3,1,0.85,16.0,0.63662,0.603355,CBAGJWPD6YXTURNZL49E3HSUB7SKFVMG2,0.121212,0.878788,point_previews/task000197_mu000064_rho100_n1.png
0.1,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0,point_previews/task000198_mu000004_rho010_n0.png
0.1,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.085,5.059644,0.959381,1.907975,,1.0,0.0,point_previews/task000198_mu000004_rho010_n1.png
0.2,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.17,7.155418,0.919759,1.349142,,1.0,0.0,point_previews/task000198_mu000004_rho020_n0.png
0.2,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.17,7.155418,0.919759,1.349142,,1.0,0.0,point_previews/task000198_mu000004_rho020_n1.png
0.3,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.255,8.763561,0.881116,1.10157,PEGLAPSNSLAVQPLPGRBSK,0.848485,0.151515,point_previews/task000198_mu000004_rho030_n0.png
0.3,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.255,8.763561,0.881116,1.10157,RRGTWRRSTCPL,0.878788,0.121212,point_previews/task000198_mu000004_rho030_n1.png
0.4,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.34,10.119289,0.843436,0.953987,CRPSERRAENSRMSAS,0.848485,0.151515,point_previews/task000198_mu000004_rho040_n0.png
0.4,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.34,10.119289,0.843436,0.953987,ERERRPALDEUAGESERRP,0.878788,0.121212,point_previews/task000198_mu000004_rho040_n1.png
0.5,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.425,11.313708,0.8067,0.853272,GSTWARTNCANSUDESUEN,0.848485,0.151515,point_previews/task000198_mu000004_rho050_n0.png
0.5,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.425,11.313708,0.8067,0.853272,SEDNHFDSPMS,0.878788,0.121212,point_previews/task000198_mu000004_rho050_n1.png
0.6,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.51,12.393547,0.770893,0.778927,RTCHNACPLEMANMAN,0.878788,0.121212,point_previews/task000198_mu000004_rho060_n0.png
0.6,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.51,12.393547,0.770893,0.778927,PEBARRYCRNESSAT,0.818182,0.181818,point_previews/task000198_mu000004_rho060_n1.png
0.7,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.595,13.38656,0.735998,0.721147,3GEPRHG,0.878788,0.121212,point_previews/task000198_mu000004_rho070_n0.png
0.7,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.595,13.38656,0.735998,0.721147,REASASESRUKERTR2PAM,0.878788,0.121212,point_previews/task000198_mu000004_rho070_n1.png
0.8,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.68,14.310835,0.701998,0.674571,APTEPAAGENTARDLRLSNGAPENPUUAES,0.878788,0.121212,point_previews/task000198_mu000004_rho080_n0.png
0.8,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.68,14.310835,0.701998,0.674571,MPRSSTNEPNSAGRSHNTSRE,0.848485,0.151515,point_previews/task000198_mu000004_rho080_n1.png
0.9,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.765,15.178933,0.668877,0.635992,GBSLHAYUS,0.909091,0.090909,point_previews/task000198_mu000004_rho090_n0.png
0.9,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.765,15.178933,0.668877,0.635992,,1.0,0.0,point_previews/task000198_mu000004_rho090_n1.png
1.0,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.85,16.0,0.63662,0.603355,SRRGRPLANNTADGASASRSGSPRMESY,0.878788,0.121212,point_previews/task000198_mu000004_rho100_n0.png
1.0,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.85,16.0,0.63662,0.603355,SPRSLAAENSASSMSS,0.818182,0.181818,point_previews/task000198_mu000004_rho100_n1.png
0.1,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0,point_previews/task000199_mu000006_rho010_n0.png
0.1,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.085,5.059644,0.959381,1.907975,RULGEAENNAERAGES,0.878788,0.121212,point_previews/task000199_mu000006_rho010_n1.png
0.2,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.17,7.155418,0.919759,1.349142,PCECEET,0.939394,0.060606,point_previews/task000199_mu000006_rho020_n0.png
0.2,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.17,7.155418,0.919759,1.349142,SUPTATUYRETNERSREAESEED,0.878788,0.121212,point_previews/task000199_mu000006_rho020_n1.png
0.3,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.255,8.763561,0.881116,1.10157,TPERDNFFANGMYRYFRSPR,0.909091,0.090909,point_previews/task000199_mu000006_rho030_n0.png
0.3,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.255,8.763561,0.881116,1.10157,TRRGERCTRENTBEYRSESSEESES,0.848485,0.151515,point_previews/task000199_mu000006_rho030_n1.png
0.4,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.34,10.119289,0.843436,0.953987,SSRRNEARECSCTS,0.878788,0.121212,point_previews/task000199_mu000006_rho040_n0.png
0.4,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.34,10.119289,0.843436,0.953987,SERERRKRT,0.909091,0.090909,point_previews/task000199_mu000006_rho040_n1.png
0.5,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.425,11.313708,0.8067,0.853272,DGRUEETWAPSP,0.909091,0.090909,point_previews/task000199_mu000006_rho050_n0.png
0.5,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.425,11.313708,0.8067,0.853272,MPLRELEREPMEHUNSLRRULE,0.848485,0.151515,point_previews/task000199_mu000006_rho050_n1.png
0.6,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.51,12.393547,0.770893,0.778927,SPANTTAREBYRAQERESSRRS,0.878788,0.121212,point_previews/task000199_mu000006_rho060_n0.png
0.6,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.51,12.393547,0.770893,0.778927,CANESYBPAETELY,0.848485,0.151515,point_previews/task000199_mu000006_rho060_n1.png
0.7,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.595,13.38656,0.735998,0.721147,ESADPMSTBYRTERMREEEASD,0.818182,0.181818,point_previews/task000199_mu000006_rho070_n0.png
0.7,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.595,13.38656,0.735998,0.721147,LRABTUMDGELARSGARYEASERBREZ,0.848485,0.151515,point_previews/task000199_mu000006_rho070_n1.png
0.8,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.68,14.310835,0.701998,0.674571,CSMETAPUEUSTERNASBUER,0.818182,0.181818,point_previews/task000199_mu000006_rho080_n0.png
0.8,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.68,14.310835,0.701998,0.674571,CRACAADSRYEGREESESRESPSPS,0.818182,0.181818,point_previews/task000199_mu000006_rho080_n1.png
0.9,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.765,15.178933,0.668877,0.635992,SEBAGSUEDARTDRNESAYETERRTAREYG,0.787879,0.212121,point_previews/task000199_mu000006_rho090_n0.png
0.9,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.765,15.178933,0.668877,0.635992,SCHASSREGACUTETEGFESSSAREVESEE,0.878788,0.121212,point_previews/task000199_mu000006_rho090_n1.png
1.0,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.85,16.0,0.63662,0.603355,BEMTEPAURTRNTEESHSGBRES,0.757576,0.242424,point_previews/task000199_mu000006_rho100_n0.png
1.0,6,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.85,16.0,0.63662,0.603355,CEAGSPGEYETERRPLLSERGEESTUEGMTED,0.727273,0.272727,point_previews/task000199_mu000006_rho100_n1.png
0.1,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.085,5.059644,0.959381,1.907975,PSNPRNEETCMTCENEPS,0.878788,0.121212,point_previews/task000200_mu000008_rho010_n0.png
0.1,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.085,5.059644,0.959381,1.907975,,1.0,0.0,point_previews/task000200_mu000008_rho010_n1.png
0.2,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.17,7.155418,0.919759,1.349142,RMUPREPECSRATPSHRALPARTERRP,0.909091,0.090909,point_previews/task000200_mu000008_rho020_n0.png
0.2,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.17,7.155418,0.919759,1.349142,,1.0,0.0,point_previews/task000200_mu000008_rho020_n1.png
0.3,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.255,8.763561,0.881116,1.10157,PEESEETRPNDGANREMESY,0.909091,0.090909,point_previews/task000200_mu000008_rho030_n0.png
0.3,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.255,8.763561,0.881116,1.10157,SEHAEFERRE,0.909091,0.090909,point_previews/task000200_mu000008_rho030_n1.png
0.4,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.34,10.119289,0.843436,0.953987,AMSSENTBRTSBANGKSA,0.848485,0.151515,point_previews/task000200_mu000008_rho040_n0.png
0.4,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.34,10.119289,0.843436,0.953987,PEASHAUGPREDE,0.909091,0.090909,point_previews/task000200_mu000008_rho040_n1.png
0.5,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.425,11.313708,0.8067,0.853272,CENEPEREFYAT0RGTGABHREBNKCATS,0.787879,0.212121,point_previews/task000200_mu000008_rho050_n0.png
0.5,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.425,11.313708,0.8067,0.853272,PRMEWAUGYRTDRALAPEGASUAM,0.727273,0.272727,point_previews/task000200_mu000008_rho050_n1.png
0.6,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.51,12.393547,0.770893,0.778927,,1.0,0.0,point_previews/task000200_mu000008_rho060_n0.png
0.6,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.51,12.393547,0.770893,0.778927,BSBS9,0.939394,0.060606,point_previews/task000200_mu000008_rho060_n1.png
0.7,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.595,13.38656,0.735998,0.721147,PEAGPARRSCDANZERUESHSUS,0.727273,0.272727,point_previews/task000200_mu000008_rho070_n0.png
0.7,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.595,13.38656,0.735998,0.721147,EAGRPEEYSHRGPEHSUDTSREVR,0.69697,0.30303,point_previews/task000200_mu000008_rho070_n1.png
0.8,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.68,14.310835,0.701998,0.674571,DEASPAXTRR2CSET4SLEBEYT,0.787879,0.212121,point_previews/task000200_mu000008_rho080_n0.png
0.8,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.68,14.310835,0.701998,0.674571,RASSWPUERARNAEGHSLASKD,0.727273,0.272727,point_previews/task000200_mu000008_rho080_n1.png
0.9,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.765,15.178933,0.668877,0.635992,SCRABSWRULSXTDRR2LEG8REGET,0.757576,0.242424,point_previews/task000200_mu000008_rho090_n0.png
0.9,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.765,15.178933,0.668877,0.635992,CEAGHWPDERTURNTRLGESASUEFSXELMEF,0.606061,0.393939,point_previews/task000200_mu000008_rho090_n1.png
1.0,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.85,16.0,0.63662,0.603355,CERGSEEDAYETARNASBHESHSURTEKEYDD,0.636364,0.363636,point_previews/task000200_mu000008_rho100_n0.png
1.0,8,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,1,0.85,16.0,0.63662,0.603355,CESGRVRLAYAURNZUATESHSURTRYM2,0.636364,0.363636,point_previews/task000200_mu000008_rho100_n1.png
0.1,11,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,15,7,0,0.085,5.059644,0.959381,1.907975,CPTLLMELBRA,0.848485,0.151515,point_previews/task000201_mu000011_rho010_n0.png
